date,state,vehicle_category,ev_sales_count,year,month,quarter,half_year,is_festival_season,year_month,months_since_start,national_share_pct,yoy_growth_pct,ev_sales_count_lag_1,ev_sales_count_lag_2,ev_sales_count_lag_3,ev_sales_count_lag_6,ev_sales_count_lag_12,ev_sales_count_rolling_3,ev_sales_count_rolling_6
2023-09-01,Karnataka,2W,1414,2023,9,3,1,0,2023-09,20,0.71,1162.5,112.0,224.0,784.0,1336.0,1277.0,583.3333333333334,517.5
2023-09-01,Karnataka,3W,404,2023,9,3,1,0,2023-09,20,0.2,-71.43,1414.0,112.0,224.0,381.0,365.0,643.3333333333334,521.3333333333334
2023-09-01,Karnataka,4W,202,2023,9,3,1,0,2023-09,20,0.1,-50.0,404.0,1414.0,112.0,190.0,182.0,673.3333333333334,523.3333333333334
2023-10-01,Karnataka,2W,1122,2023,10,4,1,1,2023-10,21,0.56,455.45,202.0,404.0,1414.0,784.0,1939.0,576.0,579.6666666666666
2023-10-01,Karnataka,3W,320,2023,10,4,1,1,2023-10,21,0.16,-71.48,1122.0,202.0,404.0,224.0,554.0,548.0,595.6666666666666
2023-10-01,Karnataka,4W,160,2023,10,4,1,1,2023-10,21,0.08,-50.0,320.0,1122.0,202.0,112.0,277.0,534.0,603.6666666666666
2023-11-01,Karnataka,2W,1626,2023,11,4,1,1,2023-11,22,0.82,916.25,160.0,320.0,1122.0,1414.0,1336.0,702.0,639.0
2023-11-01,Karnataka,3W,464,2023,11,4,1,1,2023-11,22,0.23,-71.46,1626.0,160.0,320.0,404.0,381.0,750.0,649.0
2023-11-01,Karnataka,4W,232,2023,11,4,1,1,2023-11,22,0.12,-50.0,464.0,1626.0,160.0,202.0,190.0,774.0,654.0
2023-12-01,Karnataka,2W,922,2023,12,4,1,1,2023-12,23,0.46,297.41,232.0,464.0,1626.0,1122.0,784.0,539.3333333333334,620.6666666666666
2023-12-01,Karnataka,3W,263,2023,12,4,1,1,2023-12,23,0.13,-71.48,922.0,232.0,464.0,320.0,224.0,472.3333333333333,611.1666666666666
2023-12-01,Karnataka,4W,131,2023,12,4,1,1,2023-12,23,0.07,-50.19,263.0,922.0,232.0,160.0,112.0,438.6666666666667,606.3333333333334
2024-01-01,Karnataka,2W,2018,2024,1,1,2,0,2024-01,24,0.67,1440.46,131.0,263.0,922.0,1626.0,1414.0,804.0,671.6666666666666
2024-01-01,Karnataka,3W,576,2024,1,1,2,0,2024-01,24,0.19,-71.46,2018.0,131.0,263.0,464.0,404.0,908.3333333333334,690.3333333333334
2024-01-01,Karnataka,4W,288,2024,1,1,2,0,2024-01,24,0.1,-50.0,576.0,2018.0,131.0,232.0,202.0,960.6666666666666,699.6666666666666
2024-02-01,Karnataka,2W,2528,2024,2,1,2,0,2024-02,25,0.84,777.78,288.0,576.0,2018.0,922.0,1122.0,1130.6666666666667,967.3333333333334
2024-02-01,Karnataka,3W,722,2024,2,1,2,0,2024-02,25,0.24,-71.44,2528.0,288.0,576.0,263.0,320.0,1179.3333333333333,1043.8333333333333
2024-02-01,Karnataka,4W,361,2024,2,1,2,0,2024-02,25,0.12,-50.0,722.0,2528.0,288.0,131.0,160.0,1203.6666666666667,1082.1666666666667
2024-03-01,Karnataka,2W,2016,2024,3,1,2,0,2024-03,26,0.67,458.45,361.0,722.0,2528.0,2018.0,1626.0,1033.0,1081.8333333333333
2024-03-01,Karnataka,3W,576,2024,3,1,2,0,2024-03,26,0.19,-71.43,2016.0,361.0,722.0,576.0,464.0,984.3333333333334,1081.8333333333333
2024-03-01,Karnataka,4W,288,2024,3,1,2,0,2024-03,26,0.1,-50.0,576.0,2016.0,361.0,288.0,232.0,960.0,1081.8333333333333
2024-04-01,Karnataka,2W,2145,2024,4,2,2,0,2024-04,27,0.71,644.79,288.0,576.0,2016.0,2528.0,922.0,1003.0,1018.0
2024-04-01,Karnataka,3W,613,2024,4,2,2,0,2024-04,27,0.2,-71.42,2145.0,288.0,576.0,722.0,263.0,1015.3333333333334,999.8333333333334
2024-04-01,Karnataka,4W,306,2024,4,2,2,0,2024-04,27,0.1,-50.08,613.0,2145.0,288.0,361.0,131.0,1021.3333333333334,990.6666666666666
2024-05-01,Karnataka,2W,2080,2024,5,2,2,0,2024-05,28,0.69,579.74,306.0,613.0,2145.0,2016.0,2018.0,999.6666666666666,1001.3333333333334
2024-05-01,Karnataka,3W,594,2024,5,2,2,0,2024-05,28,0.2,-71.44,2080.0,306.0,613.0,576.0,576.0,993.3333333333334,1004.3333333333334
2024-05-01,Karnataka,4W,297,2024,5,2,2,0,2024-05,28,0.1,-50.0,594.0,2080.0,306.0,288.0,288.0,990.3333333333334,1005.8333333333334
2024-06-01,Karnataka,2W,2280,2024,6,2,2,0,2024-06,29,0.76,667.68,297.0,594.0,2080.0,2145.0,2528.0,1057.0,1028.3333333333333
2024-06-01,Karnataka,3W,651,2024,6,2,2,0,2024-06,29,0.22,-71.45,2280.0,297.0,594.0,613.0,722.0,1076.0,1034.6666666666667
2024-06-01,Karnataka,4W,325,2024,6,2,2,0,2024-06,29,0.11,-50.08,651.0,2280.0,297.0,306.0,361.0,1085.3333333333333,1037.8333333333333
2024-07-01,Karnataka,2W,1822,2024,7,3,1,0,2024-07,30,0.6,460.62,325.0,651.0,2280.0,2080.0,2016.0,932.6666666666666,994.8333333333334
2024-07-01,Karnataka,3W,520,2024,7,3,1,0,2024-07,30,0.17,-71.46,1822.0,325.0,651.0,594.0,576.0,889.0,982.5
2024-07-01,Karnataka,4W,260,2024,7,3,1,0,2024-07,30,0.09,-50.0,520.0,1822.0,325.0,297.0,288.0,867.3333333333334,976.3333333333334
2024-08-01,Karnataka,2W,1887,2024,8,3,1,0,2024-08,31,0.63,625.77,260.0,520.0,1822.0,2280.0,2145.0,889.0,910.8333333333334
2024-08-01,Karnataka,3W,539,2024,8,3,1,0,2024-08,31,0.18,-71.44,1887.0,260.0,520.0,651.0,613.0,895.3333333333334,892.1666666666666
2024-08-01,Karnataka,4W,269,2024,8,3,1,0,2024-08,31,0.09,-50.09,539.0,1887.0,260.0,325.0,306.0,898.3333333333334,882.8333333333334
2024-09-01,Karnataka,2W,2436,2024,9,3,1,0,2024-09,32,0.81,805.58,269.0,539.0,1887.0,1822.0,2080.0,1081.3333333333333,985.1666666666666
2024-09-01,Karnataka,3W,696,2024,9,3,1,0,2024-09,32,0.23,-71.43,2436.0,269.0,539.0,520.0,594.0,1133.6666666666667,1014.5
2024-09-01,Karnataka,4W,348,2024,9,3,1,0,2024-09,32,0.12,-50.0,696.0,2436.0,269.0,260.0,297.0,1160.0,1029.1666666666667
2024-10-01,Karnataka,2W,2157,2024,10,4,1,1,2024-10,33,0.72,519.83,348.0,696.0,2436.0,1887.0,2280.0,1067.0,1074.1666666666667
2024-10-01,Karnataka,3W,616,2024,10,4,1,1,2024-10,33,0.2,-71.44,2157.0,348.0,696.0,539.0,651.0,1040.3333333333333,1087.0
2024-10-01,Karnataka,4W,308,2024,10,4,1,1,2024-10,33,0.1,-50.0,616.0,2157.0,348.0,269.0,325.0,1027.0,1093.5
2024-11-01,Karnataka,2W,1896,2024,11,4,1,1,2024-11,34,0.63,515.58,308.0,616.0,2157.0,2436.0,1822.0,940.0,1003.5
2024-11-01,Karnataka,3W,541,2024,11,4,1,1,2024-11,34,0.18,-71.47,1896.0,308.0,616.0,696.0,520.0,915.0,977.6666666666666
2024-11-01,Karnataka,4W,270,2024,11,4,1,1,2024-11,34,0.09,-50.09,541.0,1896.0,308.0,348.0,260.0,902.3333333333334,964.6666666666666
2024-12-01,Karnataka,2W,2518,2024,12,4,1,1,2024-12,35,0.84,832.59,270.0,541.0,1896.0,2157.0,1887.0,1109.6666666666667,1024.8333333333333
2024-12-01,Karnataka,3W,719,2024,12,4,1,1,2024-12,35,0.24,-71.45,2518.0,270.0,541.0,616.0,539.0,1169.0,1042.0
2024-12-01,Karnataka,4W,359,2024,12,4,1,1,2024-12,35,0.12,-50.07,719.0,2518.0,270.0,308.0,269.0,1198.6666666666667,1050.5
2025-01-01,Karnataka,2W,3062,2025,1,1,2,0,2025-01,36,0.68,752.92,359.0,719.0,2518.0,1896.0,2436.0,1380.0,1244.8333333333333
2025-01-01,Karnataka,3W,874,2025,1,1,2,0,2025-01,36,0.19,-71.46,3062.0,359.0,719.0,541.0,696.0,1431.6666666666667,1300.3333333333333
2025-01-01,Karnataka,4W,437,2025,1,1,2,0,2025-01,36,0.1,-50.0,874.0,3062.0,359.0,270.0,348.0,1457.6666666666667,1328.1666666666667
2025-02-01,Karnataka,2W,1557,2025,2,1,2,0,2025-02,37,0.34,256.29,437.0,874.0,3062.0,2518.0,2157.0,956.0,1168.0
2025-02-01,Karnataka,3W,444,2025,2,1,2,0,2025-02,37,0.1,-71.48,1557.0,437.0,874.0,719.0,616.0,812.6666666666666,1122.1666666666667
2025-02-01,Karnataka,4W,222,2025,2,1,2,0,2025-02,37,0.05,-50.0,444.0,1557.0,437.0,359.0,308.0,741.0,1099.3333333333333
2025-03-01,Karnataka,2W,3181,2025,3,1,2,0,2025-03,38,0.7,1332.88,222.0,444.0,1557.0,3062.0,1896.0,1282.3333333333333,1119.1666666666667
2025-03-01,Karnataka,3W,909,2025,3,1,2,0,2025-03,38,0.2,-71.42,3181.0,222.0,444.0,874.0,541.0,1437.3333333333333,1125.0
2025-03-01,Karnataka,4W,454,2025,3,1,2,0,2025-03,38,0.1,-50.06,909.0,3181.0,222.0,437.0,270.0,1514.6666666666667,1127.8333333333333
2025-04-01,Karnataka,2W,4364,2025,4,2,2,0,2025-04,39,0.96,861.23,454.0,909.0,3181.0,1557.0,2518.0,1909.0,1595.6666666666667
2025-04-01,Karnataka,3W,1246,2025,4,2,2,0,2025-04,39,0.27,-71.45,4364.0,454.0,909.0,444.0,719.0,2021.3333333333333,1729.3333333333333
2025-04-01,Karnataka,4W,623,2025,4,2,2,0,2025-04,39,0.14,-50.0,1246.0,4364.0,454.0,222.0,359.0,2077.6666666666665,1796.1666666666667
2025-05-01,Karnataka,2W,1686,2025,5,2,2,0,2025-05,40,0.37,170.63,623.0,1246.0,4364.0,3181.0,3062.0,1185.0,1547.0
2025-05-01,Karnataka,3W,481,2025,5,2,2,0,2025-05,40,0.11,-71.47,1686.0,623.0,1246.0,909.0,874.0,930.0,1475.6666666666667
2025-05-01,Karnataka,4W,240,2025,5,2,2,0,2025-05,40,0.05,-50.1,481.0,1686.0,623.0,454.0,437.0,802.3333333333334,1440.0
2025-06-01,Karnataka,2W,2355,2025,6,2,2,0,2025-06,41,0.52,881.25,240.0,481.0,1686.0,4364.0,1557.0,1025.3333333333333,1105.1666666666667
2025-06-01,Karnataka,3W,673,2025,6,2,2,0,2025-06,41,0.15,-71.42,2355.0,240.0,481.0,1246.0,444.0,1089.3333333333333,1009.6666666666666
2025-06-01,Karnataka,4W,336,2025,6,2,2,0,2025-06,41,0.07,-50.07,673.0,2355.0,240.0,623.0,222.0,1121.3333333333333,961.8333333333334
2025-07-01,Karnataka,2W,3771,2025,7,3,1,0,2025-07,42,0.83,1022.32,336.0,673.0,2355.0,1686.0,3181.0,1593.3333333333333,1309.3333333333333
2025-07-01,Karnataka,3W,1077,2025,7,3,1,0,2025-07,42,0.24,-71.44,3771.0,336.0,673.0,481.0,909.0,1728.0,1408.6666666666667
2025-07-01,Karnataka,4W,538,2025,7,3,1,0,2025-07,42,0.12,-50.05,1077.0,3771.0,336.0,240.0,454.0,1795.3333333333333,1458.3333333333333
2025-08-01,Karnataka,2W,3209,2025,8,3,1,0,2025-08,43,0.71,496.47,538.0,1077.0,3771.0,2355.0,4364.0,1608.0,1600.6666666666667
2025-08-01,Karnataka,3W,916,2025,8,3,1,0,2025-08,43,0.2,-71.46,3209.0,538.0,1077.0,673.0,1246.0,1554.3333333333333,1641.1666666666667
2025-08-01,Karnataka,4W,458,2025,8,3,1,0,2025-08,43,0.1,-50.0,916.0,3209.0,538.0,336.0,623.0,1527.6666666666667,1661.5
2025-09-01,Karnataka,2W,3664,2025,9,3,1,0,2025-09,44,0.81,700.0,458.0,916.0,3209.0,3771.0,1686.0,1679.3333333333333,1643.6666666666667
2025-09-01,Karnataka,3W,1046,2025,9,3,1,0,2025-09,44,0.23,-71.45,3664.0,458.0,916.0,1077.0,481.0,1722.6666666666667,1638.5
2025-09-01,Karnataka,4W,523,2025,9,3,1,0,2025-09,44,0.12,-50.0,1046.0,3664.0,458.0,538.0,240.0,1744.3333333333333,1636.0
2025-10-01,Karnataka,2W,3825,2025,10,4,1,1,2025-10,45,0.84,631.36,523.0,1046.0,3664.0,3209.0,2355.0,1798.0,1738.6666666666667
2025-10-01,Karnataka,3W,1093,2025,10,4,1,1,2025-10,45,0.24,-71.42,3825.0,523.0,1046.0,916.0,673.0,1813.6666666666667,1768.1666666666667
2025-10-01,Karnataka,4W,546,2025,10,4,1,1,2025-10,45,0.12,-50.05,1093.0,3825.0,523.0,458.0,336.0,1821.3333333333333,1782.8333333333333
2025-11-01,Karnataka,2W,2642,2025,11,4,1,1,2025-11,46,0.58,383.88,546.0,1093.0,3825.0,3664.0,3771.0,1427.0,1612.5
2025-11-01,Karnataka,3W,755,2025,11,4,1,1,2025-11,46,0.17,-71.42,2642.0,546.0,1093.0,1046.0,1077.0,1314.3333333333333,1564.0
2025-11-01,Karnataka,4W,377,2025,11,4,1,1,2025-11,46,0.08,-50.07,755.0,2642.0,546.0,523.0,538.0,1258.0,1539.6666666666667
2025-12-01,Karnataka,2W,4072,2025,12,4,1,1,2025-12,47,0.9,980.11,377.0,755.0,2642.0,3825.0,3209.0,1734.6666666666667,1580.8333333333333
2025-12-01,Karnataka,3W,1163,2025,12,4,1,1,2025-12,47,0.26,-71.44,4072.0,377.0,755.0,1093.0,916.0,1870.6666666666667,1592.5
2025-12-01,Karnataka,4W,581,2025,12,4,1,1,2025-12,47,0.13,-50.04,1163.0,4072.0,377.0,546.0,458.0,1938.6666666666667,1598.3333333333333
2022-01-01,Kerala,2W,972,2022,1,1,2,0,2022-01,0,0.73,,,,,,,972.0,972.0
2022-01-01,Kerala,3W,277,2022,1,1,2,0,2022-01,0,0.21,-71.5,972.0,,,,,624.5,624.5
2022-01-01,Kerala,4W,138,2022,1,1,2,0,2022-01,0,0.1,-50.18,277.0,972.0,,,,462.3333333333333,462.3333333333333
2022-02-01,Kerala,2W,819,2022,2,1,2,0,2022-02,1,0.61,493.48,138.0,277.0,972.0,,,411.3333333333333,551.5
2022-02-01,Kerala,3W,234,2022,2,1,2,0,2022-02,1,0.18,-71.43,819.0,138.0,277.0,,,397.0,488.0
2022-02-01,Kerala,4W,117,2022,2,1,2,0,2022-02,1,0.09,-50.0,234.0,819.0,138.0,,,390.0,426.1666666666667
2022-03-01,Kerala,2W,817,2022,3,1,2,0,2022-03,2,0.61,598.29,117.0,234.0,819.0,972.0,,389.3333333333333,400.3333333333333
2022-03-01,Kerala,3W,233,2022,3,1,2,0,2022-03,2,0.17,-71.48,817.0,117.0,234.0,277.0,,389.0,393.0
2022-03-01,Kerala,4W,116,2022,3,1,2,0,2022-03,2,0.09,-50.21,233.0,817.0,117.0,138.0,,388.6666666666667,389.3333333333333
2022-04-01,Kerala,2W,409,2022,4,2,2,0,2022-04,3,0.31,252.59,116.0,233.0,817.0,819.0,,252.66666666666666,321.0
2022-04-01,Kerala,3W,117,2022,4,2,2,0,2022-04,3,0.09,-71.39,409.0,116.0,233.0,234.0,,214.0,301.5
2022-04-01,Kerala,4W,58,2022,4,2,2,0,2022-04,3,0.04,-50.43,117.0,409.0,116.0,117.0,,194.66666666666666,291.6666666666667
2022-05-01,Kerala,2W,831,2022,5,2,2,0,2022-05,4,0.62,1332.76,58.0,117.0,409.0,817.0,972.0,335.3333333333333,294.0
2022-05-01,Kerala,3W,237,2022,5,2,2,0,2022-05,4,0.18,-71.48,831.0,58.0,117.0,233.0,277.0,375.3333333333333,294.6666666666667
2022-05-01,Kerala,4W,118,2022,5,2,2,0,2022-05,4,0.09,-50.21,237.0,831.0,58.0,116.0,138.0,395.3333333333333,295.0
2022-06-01,Kerala,2W,851,2022,6,2,2,0,2022-06,5,0.64,621.19,118.0,237.0,831.0,409.0,819.0,402.0,368.6666666666667
2022-06-01,Kerala,3W,243,2022,6,2,2,0,2022-06,5,0.18,-71.45,851.0,118.0,237.0,117.0,234.0,404.0,389.6666666666667
2022-06-01,Kerala,4W,121,2022,6,2,2,0,2022-06,5,0.09,-50.21,243.0,851.0,118.0,58.0,117.0,405.0,400.1666666666667
2022-07-01,Kerala,2W,975,2022,7,3,1,0,2022-07,6,0.73,705.79,121.0,243.0,851.0,831.0,817.0,446.3333333333333,424.1666666666667
2022-07-01,Kerala,3W,278,2022,7,3,1,0,2022-07,6,0.21,-71.49,975.0,121.0,243.0,237.0,233.0,458.0,431.0
2022-07-01,Kerala,4W,139,2022,7,3,1,0,2022-07,6,0.1,-50.0,278.0,975.0,121.0,118.0,116.0,464.0,434.5
2022-08-01,Kerala,2W,403,2022,8,3,1,0,2022-08,7,0.3,189.93,139.0,278.0,975.0,851.0,409.0,273.3333333333333,359.8333333333333
2022-08-01,Kerala,3W,115,2022,8,3,1,0,2022-08,7,0.09,-71.46,403.0,139.0,278.0,243.0,117.0,219.0,338.5
2022-08-01,Kerala,4W,57,2022,8,3,1,0,2022-08,7,0.04,-50.43,115.0,403.0,139.0,121.0,58.0,191.66666666666666,327.8333333333333
2022-09-01,Kerala,2W,988,2022,9,3,1,0,2022-09,8,0.74,1633.33,57.0,115.0,403.0,975.0,831.0,386.6666666666667,330.0
2022-09-01,Kerala,3W,282,2022,9,3,1,0,2022-09,8,0.21,-71.46,988.0,57.0,115.0,278.0,237.0,442.3333333333333,330.6666666666667
2022-09-01,Kerala,4W,141,2022,9,3,1,0,2022-09,8,0.11,-50.0,282.0,988.0,57.0,139.0,118.0,470.3333333333333,331.0
2022-10-01,Kerala,2W,631,2022,10,4,1,1,2022-10,9,0.47,347.52,141.0,282.0,988.0,403.0,851.0,351.3333333333333,369.0
2022-10-01,Kerala,3W,180,2022,10,4,1,1,2022-10,9,0.14,-71.47,631.0,141.0,282.0,115.0,243.0,317.3333333333333,379.8333333333333
2022-10-01,Kerala,4W,90,2022,10,4,1,1,2022-10,9,0.07,-50.0,180.0,631.0,141.0,57.0,121.0,300.3333333333333,385.3333333333333
2022-11-01,Kerala,2W,692,2022,11,4,1,1,2022-11,10,0.52,668.89,90.0,180.0,631.0,988.0,975.0,320.6666666666667,336.0
2022-11-01,Kerala,3W,197,2022,11,4,1,1,2022-11,10,0.15,-71.53,692.0,90.0,180.0,282.0,278.0,326.3333333333333,321.8333333333333
2022-11-01,Kerala,4W,98,2022,11,4,1,1,2022-11,10,0.07,-50.25,197.0,692.0,90.0,141.0,139.0,329.0,314.6666666666667
2022-12-01,Kerala,2W,562,2022,12,4,1,1,2022-12,11,0.42,473.47,98.0,197.0,692.0,631.0,403.0,285.6666666666667,303.1666666666667
2022-12-01,Kerala,3W,160,2022,12,4,1,1,2022-12,11,0.12,-71.53,562.0,98.0,197.0,180.0,115.0,273.3333333333333,299.8333333333333
2022-12-01,Kerala,4W,80,2022,12,4,1,1,2022-12,11,0.06,-50.0,160.0,562.0,98.0,90.0,57.0,267.3333333333333,298.1666666666667
2023-01-01,Kerala,2W,718,2023,1,1,2,0,2023-01,12,0.36,797.5,80.0,160.0,562.0,692.0,988.0,319.3333333333333,302.5
2023-01-01,Kerala,3W,205,2023,1,1,2,0,2023-01,12,0.1,-71.45,718.0,80.0,160.0,197.0,282.0,334.3333333333333,303.8333333333333
2023-01-01,Kerala,4W,102,2023,1,1,2,0,2023-01,12,0.05,-50.24,205.0,718.0,80.0,98.0,141.0,341.6666666666667,304.5
2023-02-01,Kerala,2W,1549,2023,2,1,2,0,2023-02,13,0.78,1418.63,102.0,205.0,718.0,562.0,631.0,618.6666666666666,469.0
2023-02-01,Kerala,3W,442,2023,2,1,2,0,2023-02,13,0.22,-71.47,1549.0,102.0,205.0,160.0,180.0,697.6666666666666,516.0
2023-02-01,Kerala,4W,221,2023,2,1,2,0,2023-02,13,0.11,-50.0,442.0,1549.0,102.0,80.0,90.0,737.3333333333334,539.5
2023-03-01,Kerala,2W,752,2023,3,1,2,0,2023-03,14,0.38,240.27,221.0,442.0,1549.0,718.0,692.0,471.6666666666667,545.1666666666666
2023-03-01,Kerala,3W,215,2023,3,1,2,0,2023-03,14,0.11,-71.41,752.0,221.0,442.0,205.0,197.0,396.0,546.8333333333334
2023-03-01,Kerala,4W,107,2023,3,1,2,0,2023-03,14,0.05,-50.23,215.0,752.0,221.0,102.0,98.0,358.0,547.6666666666666
2023-04-01,Kerala,2W,1541,2023,4,2,2,0,2023-04,15,0.78,1340.19,107.0,215.0,752.0,1549.0,562.0,621.0,546.3333333333334
2023-04-01,Kerala,3W,440,2023,4,2,2,0,2023-04,15,0.22,-71.45,1541.0,107.0,215.0,442.0,160.0,696.0,546.0
2023-04-01,Kerala,4W,220,2023,4,2,2,0,2023-04,15,0.11,-50.0,440.0,1541.0,107.0,221.0,80.0,733.6666666666666,545.8333333333334
2023-05-01,Kerala,2W,1031,2023,5,2,2,0,2023-05,16,0.52,368.64,220.0,440.0,1541.0,752.0,718.0,563.6666666666666,592.3333333333334
2023-05-01,Kerala,3W,294,2023,5,2,2,0,2023-05,16,0.15,-71.48,1031.0,220.0,440.0,215.0,205.0,515.0,605.5
2023-05-01,Kerala,4W,147,2023,5,2,2,0,2023-05,16,0.07,-50.0,294.0,1031.0,220.0,107.0,102.0,490.6666666666667,612.1666666666666
2023-06-01,Kerala,2W,1473,2023,6,2,2,0,2023-06,17,0.74,902.04,147.0,294.0,1031.0,1541.0,1549.0,638.0,600.8333333333334
2023-06-01,Kerala,3W,420,2023,6,2,2,0,2023-06,17,0.21,-71.49,1473.0,147.0,294.0,440.0,442.0,680.0,597.5
2023-06-01,Kerala,4W,210,2023,6,2,2,0,2023-06,17,0.11,-50.0,420.0,1473.0,147.0,220.0,221.0,701.0,595.8333333333334
2023-07-01,Kerala,2W,974,2023,7,3,1,0,2023-07,18,0.49,363.81,210.0,420.0,1473.0,1031.0,752.0,534.6666666666666,586.3333333333334
2023-07-01,Kerala,3W,278,2023,7,3,1,0,2023-07,18,0.14,-71.46,974.0,210.0,420.0,294.0,215.0,487.3333333333333,583.6666666666666
2023-07-01,Kerala,4W,139,2023,7,3,1,0,2023-07,18,0.07,-50.0,278.0,974.0,210.0,147.0,107.0,463.6666666666667,582.3333333333334
2023-08-01,Kerala,2W,1556,2023,8,3,1,0,2023-08,19,0.78,1019.42,139.0,278.0,974.0,1473.0,1541.0,657.6666666666666,596.1666666666666
2023-08-01,Kerala,3W,444,2023,8,3,1,0,2023-08,19,0.22,-71.47,1556.0,139.0,278.0,420.0,440.0,713.0,600.1666666666666
2023-08-01,Kerala,4W,222,2023,8,3,1,0,2023-08,19,0.11,-50.0,444.0,1556.0,139.0,210.0,220.0,740.6666666666666,602.1666666666666
2023-09-01,Kerala,2W,1338,2023,9,3,1,0,2023-09,20,0.67,502.7,222.0,444.0,1556.0,974.0,1031.0,668.0,662.8333333333334
2023-09-01,Kerala,3W,382,2023,9,3,1,0,2023-09,20,0.19,-71.45,1338.0,222.0,444.0,278.0,294.0,647.3333333333334,680.1666666666666
2023-09-01,Kerala,4W,191,2023,9,3,1,0,2023-09,20,0.1,-50.0,382.0,1338.0,222.0,139.0,147.0,637.0,688.8333333333334
2023-10-01,Kerala,2W,1859,2023,10,4,1,1,2023-10,21,0.94,873.3,191.0,382.0,1338.0,1556.0,1473.0,810.6666666666666,739.3333333333334
2023-10-01,Kerala,3W,531,2023,10,4,1,1,2023-10,21,0.27,-71.44,1859.0,191.0,382.0,444.0,420.0,860.3333333333334,753.8333333333334
2023-10-01,Kerala,4W,265,2023,10,4,1,1,2023-10,21,0.13,-50.09,531.0,1859.0,191.0,222.0,210.0,885.0,761.0
2023-11-01,Kerala,2W,700,2023,11,4,1,1,2023-11,22,0.35,164.15,265.0,531.0,1859.0,1338.0,974.0,498.6666666666667,654.6666666666666
2023-11-01,Kerala,3W,200,2023,11,4,1,1,2023-11,22,0.1,-71.43,700.0,265.0,531.0,382.0,278.0,388.3333333333333,624.3333333333334
2023-11-01,Kerala,4W,100,2023,11,4,1,1,2023-11,22,0.05,-50.0,200.0,700.0,265.0,191.0,139.0,333.3333333333333,609.1666666666666
2023-12-01,Kerala,2W,714,2023,12,4,1,1,2023-12,23,0.36,614.0,100.0,200.0,700.0,1859.0,1556.0,338.0,418.3333333333333
2023-12-01,Kerala,3W,204,2023,12,4,1,1,2023-12,23,0.1,-71.43,714.0,100.0,200.0,531.0,444.0,339.3333333333333,363.8333333333333
2023-12-01,Kerala,4W,102,2023,12,4,1,1,2023-12,23,0.05,-50.0,204.0,714.0,100.0,265.0,222.0,340.0,336.6666666666667
2024-01-01,Kerala,2W,1280,2024,1,1,2,0,2024-01,24,0.42,1154.9,102.0,204.0,714.0,700.0,1338.0,528.6666666666666,433.3333333333333
2024-01-01,Kerala,3W,365,2024,1,1,2,0,2024-01,24,0.12,-71.48,1280.0,102.0,204.0,200.0,382.0,582.3333333333334,460.8333333333333
2024-01-01,Kerala,4W,182,2024,1,1,2,0,2024-01,24,0.06,-50.14,365.0,1280.0,102.0,100.0,191.0,609.0,474.5
2024-02-01,Kerala,2W,1066,2024,2,1,2,0,2024-02,25,0.35,485.71,182.0,365.0,1280.0,714.0,1859.0,537.6666666666666,533.1666666666666
2024-02-01,Kerala,3W,304,2024,2,1,2,0,2024-02,25,0.1,-71.48,1066.0,182.0,365.0,204.0,531.0,517.3333333333334,549.8333333333334
2024-02-01,Kerala,4W,152,2024,2,1,2,0,2024-02,25,0.05,-50.0,304.0,1066.0,182.0,102.0,265.0,507.3333333333333,558.1666666666666
2024-03-01,Kerala,2W,1108,2024,3,1,2,0,2024-03,26,0.37,628.95,152.0,304.0,1066.0,1280.0,700.0,521.3333333333334,529.5
2024-03-01,Kerala,3W,316,2024,3,1,2,0,2024-03,26,0.1,-71.48,1108.0,152.0,304.0,365.0,200.0,525.3333333333334,521.3333333333334
2024-03-01,Kerala,4W,158,2024,3,1,2,0,2024-03,26,0.05,-50.0,316.0,1108.0,152.0,182.0,100.0,527.3333333333334,517.3333333333334
2024-04-01,Kerala,2W,2132,2024,4,2,2,0,2024-04,27,0.71,1249.37,158.0,316.0,1108.0,1066.0,714.0,868.6666666666666,695.0
2024-04-01,Kerala,3W,609,2024,4,2,2,0,2024-04,27,0.2,-71.44,2132.0,158.0,316.0,304.0,204.0,966.3333333333334,745.8333333333334
2024-04-01,Kerala,4W,304,2024,4,2,2,0,2024-04,27,0.1,-50.08,609.0,2132.0,158.0,152.0,102.0,1015.0,771.1666666666666
2024-05-01,Kerala,2W,1924,2024,5,2,2,0,2024-05,28,0.64,532.89,304.0,609.0,2132.0,1108.0,1280.0,945.6666666666666,907.1666666666666
2024-05-01,Kerala,3W,549,2024,5,2,2,0,2024-05,28,0.18,-71.47,1924.0,304.0,609.0,316.0,365.0,925.6666666666666,946.0
2024-05-01,Kerala,4W,274,2024,5,2,2,0,2024-05,28,0.09,-50.09,549.0,1924.0,304.0,158.0,182.0,915.6666666666666,965.3333333333334
2024-06-01,Kerala,2W,959,2024,6,2,2,0,2024-06,29,0.32,250.0,274.0,549.0,1924.0,2132.0,1066.0,594.0,769.8333333333334
2024-06-01,Kerala,3W,274,2024,6,2,2,0,2024-06,29,0.09,-71.43,959.0,274.0,549.0,609.0,304.0,502.3333333333333,714.0
2024-06-01,Kerala,4W,137,2024,6,2,2,0,2024-06,29,0.05,-50.0,274.0,959.0,274.0,304.0,152.0,456.6666666666667,686.1666666666666
